vessel_key,identity_basis,name,imo,mmsi,operator,ais_type,type_label,length_m,width_m,gross_tonnage,dimension_quality,size_band_reliable,existing_cruise_classification,candidate_classification,confidence_score,classification_reasons,exclusion_reasons,total_estimated_co2_tonnes,latest_month_estimated_co2_tonnes,observation_count,active_days,first_observed,latest_observed
MMSI:244001992,MMSI,SCHILKSEE,,244001992,,Passenger ship,Passenger ship,34,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,129.46800000000002,129.46800000000002,188,2,2026-07-01T14:38:33.199Z,2026-07-02T14:49:42.208Z
MMSI:244002264,MMSI,NZK PONT 100,,244002264,,Passenger ship,Passenger ship,41,14,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,60.76,60.76,121,2,2026-07-01T14:44:11.356Z,2026-07-02T14:51:11.007Z
MMSI:244002621,MMSI,JOBIEN,,244002621,,Passenger ship,Passenger ship,12,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,4.634,4.634,94,2,2026-07-01T16:17:02.821Z,2026-07-02T14:50:52.337Z
MMSI:244002631,MMSI,DER KLEINE PRINZ,,244002631,,Passenger ship,Passenger ship,93,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,144,2,2026-07-01T14:29:59.399Z,2026-07-02T14:50:59.053Z
MMSI:244002889,MMSI,THE  HYACINTH,,244002889,,Passenger ship,Passenger ship,20,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,92.697,92.697,119,2,2026-07-01T14:33:07.027Z,2026-07-02T14:48:06.829Z
MMSI:244002987,MMSI,ROMEO,,244002987,,Passenger ship,Passenger ship,10,3,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,87.391,87.391,127,2,2026-07-01T15:09:53.588Z,2026-07-02T14:49:23.350Z
MMSI:244003178,MMSI,VOGEL,,244003178,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,90.057,90.057,60,2,2026-07-01T15:27:31.297Z,2026-07-02T14:49:41.378Z
MMSI:244003179,MMSI,FEMKE,,244003179,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,6.901,6.901,4,1,2026-07-01T17:51:48.610Z,2026-07-01T18:08:27.243Z
MMSI:244003260,MMSI,SPIELEREI,,244003260,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,78.523,78.523,110,2,2026-07-01T14:48:04.429Z,2026-07-02T14:47:13.136Z
MMSI:244003523,MMSI,ROYALTY,,244003523,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,86.743,86.743,35,2,2026-07-01T15:16:30.788Z,2026-07-02T14:49:08.389Z
MMSI:244003821,MMSI,BRANDARIS,,244003821,,Passenger ship,Passenger ship,32,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,35.001,35.001,145,2,2026-07-01T14:31:54.150Z,2026-07-02T14:48:10.758Z
MMSI:244005607,MMSI,MR GREY,,244005607,,Passenger ship,Passenger ship,9,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,48,2,2026-07-01T14:51:05.984Z,2026-07-02T14:51:05.130Z
MMSI:244005982,MMSI,LUCKY STRIPPER,,244005982,,Passenger ship,Passenger ship,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.58,MMSI present; AIS/type metadata: Passenger ship,no yacht evidence in available metadata,29.77,29.77,35,2,2026-07-01T15:22:26.121Z,2026-07-02T11:54:46.948Z
MMSI:244010025,MMSI,PIET HEIN,,244010025,,Passenger ship,Passenger ship,38,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,141,2,2026-07-01T14:27:33.019Z,2026-07-02T14:51:14.435Z
MMSI:244010301,MMSI,DE VRIENDSCHAP,,244010301,,Passenger ship,Passenger ship,26,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,13,2,2026-07-01T14:46:52.676Z,2026-07-02T14:46:57.109Z
MMSI:244010311,MMSI,MAGNIFIQUE II,,244010311,,Passenger ship,Passenger ship,61,7,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,58.294,58.294,64,2,2026-07-01T14:33:59.488Z,2026-07-02T14:48:23.207Z
MMSI:244010315,MMSI,WR117 JOMAR,,244010315,,Passenger ship,Passenger ship,23,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,50.098,50.098,108,2,2026-07-01T15:30:00.410Z,2026-07-02T14:49:49.719Z
MMSI:244010624,MMSI,IN DUBIO,,244010624,,Passenger ship,Passenger ship,37,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,105,2,2026-07-01T14:32:14.503Z,2026-07-02T14:51:14.248Z
MMSI:244010644,MMSI,BLUE VENICE,,244010644,,Passenger ship,Passenger ship,24,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,90.007,90.007,143,2,2026-07-01T14:33:54.412Z,2026-07-02T14:45:56.791Z
MMSI:244010755,MMSI,LA MAR,,244010755,,Passenger ship,Passenger ship,45,7,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,6.153,6.153,45,1,2026-07-02T12:17:13.460Z,2026-07-02T14:50:05.122Z
MMSI:244010849,MMSI,DOLFIJN,,244010849,,Passenger ship,Passenger ship,14,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,23.218,23.218,50,1,2026-07-02T12:07:55.027Z,2026-07-02T14:50:11.465Z
MMSI:244010913,MMSI,ALPHEN,,244010913,,Passenger ship,Passenger ship,36,18,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,132.432,132.432,128,2,2026-07-01T14:28:04.899Z,2026-07-02T14:49:34.028Z
MMSI:244010915,MMSI,WR130 JOHANNA II,,244010915,,Passenger ship,Passenger ship,22,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,26,1,2026-07-01T15:30:24.053Z,2026-07-01T18:17:04.361Z
MMSI:244011514,MMSI,LIBERTY,,244011514,,69,69,24,4,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,9,2,2026-07-01T15:59:10.881Z,2026-07-02T14:32:12.480Z
MMSI:244011726,MMSI,NEW YORK,,244011726,,69,69,14,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,56.177,56.177,103,2,2026-07-01T14:45:01.465Z,2026-07-02T14:46:55.607Z
MMSI:244013097,MMSI,IT BEAKEN,,244013097,,Passenger ship,Passenger ship,47,5,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,146,2,2026-07-01T14:38:32.180Z,2026-07-02T14:47:42.574Z
MMSI:244013256,MMSI,ATHENE,,244013256,,Passenger ship,Passenger ship,14,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,30.567,30.567,124,2,2026-07-01T15:07:27.545Z,2026-07-02T14:49:56.030Z
MMSI:244013258,MMSI,BERN,,244013258,,Passenger ship,Passenger ship,15,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,15.495,15.495,5,1,2026-07-02T13:34:50.282Z,2026-07-02T14:12:10.858Z
MMSI:244013259,MMSI,BOEDAPEST,,244013259,,Passenger ship,Passenger ship,15,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,76.953,76.953,123,2,2026-07-01T15:20:14.621Z,2026-07-02T14:49:44.144Z
MMSI:244013442,MMSI,ALKMAAR,,244013442,,69,69,17,3,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,67.412,67.412,52,2,2026-07-01T14:34:38.835Z,2026-07-02T14:46:12.213Z
MMSI:244013475,MMSI,DE MANKE MONNIK,,244013475,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,122,2,2026-07-01T14:40:20.828Z,2026-07-02T14:42:40.482Z
MMSI:244013484,MMSI,GERARDA JOHANNA,,244013484,,Passenger ship,Passenger ship,16,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,24.837,24.837,146,2,2026-07-01T14:36:16.148Z,2026-07-02T14:50:12.542Z
MMSI:244013532,MMSI,BRUUZER,,244013532,,69,69,13,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,46,2,2026-07-01T14:33:53.684Z,2026-07-02T14:48:51.829Z
MMSI:244013558,MMSI,WAL-NOOD 1,,244013558,,Passenger ship,Passenger ship,16,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,85.274,85.274,80,2,2026-07-01T14:32:25.341Z,2026-07-02T14:46:48.242Z
MMSI:244013585,MMSI,DE GEEST VAN HELENA,,244013585,,Passenger ship,Passenger ship,10,3,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,104,2,2026-07-01T14:40:25.363Z,2026-07-02T14:49:14.783Z
MMSI:244013586,MMSI,PIERRE CUYPERS,,244013586,,69,69,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69,dimensions are implausible for a yacht analysis,106.1,106.1,82,2,2026-07-01T15:13:31.366Z,2026-07-02T14:39:10.570Z
MMSI:244013605,MMSI,OHSOSTILL,,244013605,,Passenger ship,Passenger ship,15,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,42.002,42.002,20,1,2026-07-02T11:53:15.973Z,2026-07-02T14:49:56.079Z
MMSI:244014757,MMSI,LUCY,,244014757,,Passenger ship,Passenger ship,9,3,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,44.493,44.493,27,2,2026-07-01T16:08:01.549Z,2026-07-02T14:49:51.958Z
MMSI:244015949,MMSI,LISSABON,,244015949,,Passenger ship,Passenger ship,15,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,112,2,2026-07-01T15:43:28.169Z,2026-07-02T14:51:08.090Z
MMSI:244016937,MMSI,KAAG 2,,244016937,,Passenger ship,Passenger ship,14,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,31,2,2026-07-01T14:57:21.378Z,2026-07-02T14:45:19.589Z
MMSI:244020019,MMSI,WADDENZEE,,244020019,,69,69,36,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,7,1,2026-07-01T15:11:18.343Z,2026-07-01T18:17:19.394Z
MMSI:244020020,MMSI,BLACK BETTY,,244020020,,Passenger ship,Passenger ship,25,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,144,2,2026-07-01T14:28:31.783Z,2026-07-02T14:51:11.641Z
MMSI:244020072,MMSI,VLIJ,,244020072,,Passenger ship,Passenger ship,32,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,105.727,105.727,149,2,2026-07-01T14:35:38.381Z,2026-07-02T14:46:06.346Z
MMSI:244020096,MMSI,DE VISAREND,,244020096,,Passenger ship,Passenger ship,16,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,non-yacht service/commercial vessel signal detected; reliable length is below the 24 m yacht threshold,70.028,70.028,49,1,2026-07-02T12:02:11.497Z,2026-07-02T14:50:52.835Z
MMSI:244020393,MMSI,THE ROSE,,244020393,,69,69,20,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,25.062,25.062,83,2,2026-07-01T14:42:38.321Z,2026-07-02T14:46:57.482Z
MMSI:244021582,MMSI,PRAAG,,244021582,,69,69,14,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,93,2,2026-07-01T14:44:27.809Z,2026-07-02T14:48:28.181Z
MMSI:244022912,MMSI,GIULIANA,,244022912,,Passenger ship,Passenger ship,11,3,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,119.87599999999999,119.87599999999999,108,2,2026-07-01T14:34:34.318Z,2026-07-02T14:49:36.178Z
MMSI:244024762,MMSI,VEGOMO V,,244024762,,Passenger ship,Passenger ship,19,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,142,2,2026-07-01T14:36:31.314Z,2026-07-02T14:51:01.085Z
MMSI:244024864,MMSI,HOLLAND AMERICA LINE,,244024864,,Passenger ship,Passenger ship,12,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,97.855,97.855,121,2,2026-07-01T15:09:58.652Z,2026-07-02T14:50:09.971Z
MMSI:244025538,MMSI,WILLEM DE ZWIJGER,,244025538,,69,69,8,2,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,136.393,136.393,149,2,2026-07-01T14:29:58.619Z,2026-07-02T14:46:58.467Z
MMSI:244026691,MMSI,VELLAMO,,244026691,,Passenger ship,Passenger ship,13,3,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,85.174,85.174,139,2,2026-07-01T14:30:55.449Z,2026-07-02T14:48:14.727Z
MMSI:244027915,MMSI,VEERDIENST 3,,244027915,,Passenger ship,Passenger ship,15,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,30.318,30.318,108,2,2026-07-01T15:49:02.884Z,2026-07-02T14:49:26.214Z
MMSI:244027925,MMSI,STELLA,,244027925,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,105.229,105.229,50,2,2026-07-01T16:22:46.499Z,2026-07-02T14:51:06.215Z
MMSI:244029522,MMSI,LIENE,,244029522,,Passenger ship,Passenger ship,10,3,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,53.287,53.287,39,2,2026-07-01T17:48:16.540Z,2026-07-02T14:35:45.894Z
MMSI:244029676,MMSI,SHINER,,244029676,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,117.26,117.26,67,2,2026-07-01T14:55:07.791Z,2026-07-02T14:50:58.748Z
MMSI:244029826,MMSI,MAMACITA,,244029826,,69,69,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69,dimensions are implausible for a yacht analysis,0,0,0,0,,
MMSI:244030270,MMSI,OBOOT,,244030270,,Passenger ship,Passenger ship,10,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,50.771,50.771,125,2,2026-07-01T14:51:13.963Z,2026-07-02T14:50:56.678Z
MMSI:244030327,MMSI,UMOJA,,244030327,,Passenger ship,Passenger ship,40,7,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,125,2,2026-07-01T15:06:15.222Z,2026-07-02T14:51:15.792Z
MMSI:244030328,MMSI,JACKSON 1,,244030328,,Passenger ship,Passenger ship,7,4,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,121.695,121.695,97,2,2026-07-01T14:54:58.184Z,2026-07-02T14:49:04.407Z
